,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.10.1-6,-16.4026819,-71.5137417,8184857.488,231523.196,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.40277847,-71.5138657,8184846.632,231510.0776,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.40276302,-71.51388197,8184848.321,231508.318,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.40277645,-71.51390071,8184846.81,231506.3338,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.40251633,-71.51412128,8184875.315,231482.4069,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.4027515,-71.51441513,8184848.89,231451.3283,False, , ,0, , , , , , 
TRACK,1.10.1-6,-16.4030607,-71.51399588,8184815.215,231496.5544,False, , ,0, , , , , , 
TRACK,1.10.1-8, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-8,-16.40252422,-71.51329806,8184875.532,231570.3885,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40244494,-71.51331478,8184884.287,231568.4925,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40236982,-71.51330537,8184892.617,231569.3949,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40231434,-71.51327357,8184898.8,231572.7169,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40204274,-71.51350688,8184928.56,231547.4121,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40222733,-71.51375101,8184907.8,231521.5773,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40251065,-71.51351735,8184876.744,231546.9357,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40266176,-71.51370787,8184859.763,231526.7842,False, , ,0, , , , , , 
TRACK,1.10.1-8,-16.40276236,-71.51362099,8184848.741,231536.2063,False, , ,0, , , , , , 
TRACK,1.10.1-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-7,-16.40276225,-71.51386724,8184848.426,231509.8909,False, , ,0, , , , , , 
TRACK,1.10.1-7,-16.40251542,-71.51355251,8184876.17,231543.1844,False, , ,0, , , , , , 
TRACK,1.10.1-7,-16.40224363,-71.51376606,8184905.977,231519.9916,False, , ,0, , , , , , 
TRACK,1.10.1-7,-16.40250232,-71.51409247,8184876.905,231485.4657,False, , ,0, , , , , , 
TRACK,1.10.1-9, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-9,-16.40172304,-71.51378189,8184963.589,231517.5852,False, , ,0, , , , , , 
TRACK,1.10.1-9,-16.40241493,-71.51490214,8184885.507,231398.8233,False, , ,0, , , , , , 
TRACK,1.10.1-9,-16.40269312,-71.51450515,8184855.234,231441.6285,False, , ,0, , , , , , 
TRACK,1.10.1-9,-16.40198034,-71.51356729,8184935.388,231540.8716,False, , ,0, , , , , , 
TRACK,1.10.1-10, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-10,-16.40156752,-71.51370918,8184980.903,231525.1421,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40154056,-71.5137183,8184983.875,231524.131,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40115871,-71.51321241,8185026.82,231577.667,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40081288,-71.51280863,8185065.641,231620.3412,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40067161,-71.51293139,8185081.118,231607.0288,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40098422,-71.51330014,8185046.02,231568.0525,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40144701,-71.51376276,8184994.174,231519.2512,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40230037,-71.51509871,8184897.929,231377.6602,False, , ,0, , , , , , 
TRACK,1.10.1-10,-16.40237243,-71.51500447,8184890.076,231387.8291,False, , ,0, , , , , , 
TRACK,1.10.1-11, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-11,-16.40076366,-71.51279676,8185071.105,231621.5422,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.4005965,-71.51259557,8185089.878,231642.8134,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.40001993,-71.51189791,8185154.633,231716.576,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.39983928,-71.51173798,8185174.844,231733.4193,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.39977878,-71.51175443,8185181.52,231731.5777,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.3997534,-71.51185103,8185184.202,231721.2207,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.39979767,-71.51187565,8185179.269,231718.6502,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.40024672,-71.51242092,8185128.833,231660.9969,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.40047361,-71.51270186,8185103.343,231631.2861,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.40049093,-71.51268723,8185101.445,231632.8732,False, , ,0, , , , , , 
TRACK,1.10.1-11,-16.40065226,-71.51289149,8185083.313,231611.2664,False, , ,0, , , , , , 
TRACK,1.10.1-12, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-12,-16.4008998,-71.51272715,8185056.126,231629.1679,False, , ,0, , , , , , 
TRACK,1.10.1-12,-16.40167357,-71.51366778,8184969.217,231529.7121,False, , ,0, , , , , , 
TRACK,1.10.1-12,-16.40190502,-71.51348218,8184943.839,231549.863,False, , ,0, , , , , , 
TRACK,1.10.1-12,-16.40114258,-71.5125288,8185029.51,231650.6969,False, , ,0, , , , , , 
TRACK,1.10.1-13, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-13,-16.40149374,-71.51279033,8184990.288,231623.2315,False, , ,0, , , , , , 
TRACK,1.10.1-13,-16.40189409,-71.51244835,8184946.419,231660.3251,False, , ,0, , , , , , 
TRACK,1.10.1-13,-16.40180426,-71.51233005,8184956.52,231672.8438,False, , ,0, , , , , , 
TRACK,1.10.1-13,-16.40169446,-71.51242164,8184968.555,231662.9057,False, , ,0, , , , , , 
TRACK,1.10.1-13,-16.40152666,-71.51226912,8184987.334,231678.974,False, , ,0, , , , , , 
TRACK,1.10.1-13,-16.40125371,-71.51251001,8185017.233,231652.8579,False, , ,0, , , , , , 
TRACK,1.10.1-14, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-14,-16.4017383,-71.51309269,8184962.813,231591.256,False, , ,0, , , , , , 
TRACK,1.10.1-14,-16.40213158,-71.51276428,8184919.707,231626.89,False, , ,0, , , , , , 
TRACK,1.10.1-14,-16.4019094,-71.51248148,8184944.679,231656.8052,False, , ,0, , , , , , 
TRACK,1.10.1-14,-16.40151228,-71.51281617,8184988.201,231620.4948,False, , ,0, , , , , , 
TRACK,1.10.1-15, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-15,-16.40175853,-71.51311816,8184960.539,231588.5618,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.4019788,-71.5133972,8184935.783,231559.0452,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.4022494,-71.51318715,8184906.104,231581.8625,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.40222758,-71.51307692,8184908.666,231593.6124,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.40224127,-71.51299747,8184907.255,231602.1209,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.4022642,-71.51294566,8184904.786,231607.6893,False, , ,0, , , , , , 
TRACK,1.10.1-15,-16.40215326,-71.51279457,8184917.268,231623.6832,False, , ,0, , , , , , 
TRACK,1.10.1-16, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-16,-16.40227906,-71.51164499,8184904.862,231746.702,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40188476,-71.51197557,8184948.077,231710.834,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40200064,-71.51215821,8184935.006,231691.4764,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40189307,-71.51226046,8184946.78,231680.4023,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40237429,-71.51287171,8184892.696,231615.7423,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40242195,-71.51285346,8184887.443,231617.7588,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40258446,-71.51286788,8184869.433,231616.4402,False, , ,0, , , , , , 
TRACK,1.10.1-16,-16.40297394,-71.51254716,8184826.739,231651.2477,False, , ,0, , , , , , 
TRACK,1.10.1-17, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.1-17,-16.40089019,-71.50985267,8185060.994,231936.3288,False, , ,0, , , , , , 
TRACK,1.10.1-17,-16.39982008,-71.51056266,8185178.525,231858.9904,False, , ,0, , , , , , 
TRACK,1.10.1-17,-16.39978025,-71.51117298,8185182.127,231793.716,False, , ,0, , , , , , 
TRACK,1.10.1-17,-16.39986723,-71.51146245,8185172.115,231762.9011,False, , ,0, , , , , , 
TRACK,1.10.1-17,-16.40084277,-71.51266299,8185062.525,231635.9459,False, , ,0, , , , , , 
TRACK,1.10.1-17,-16.40219006,-71.51157038,8184914.814,231754.553,False, , ,0, , , , , , 
TRACK,1.10.24-reserv, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-reserv,-16.3979166,-71.48985092,8185416.539,234069.7084,False, , ,0, , , , , , 
TRACK,1.10.24-reserv,-16.39788273,-71.49014051,8185419.909,234038.7153,False, , ,0, , , , , , 
TRACK,1.10.24-reserv,-16.39811156,-71.49018712,8185394.515,234034.0463,False, , ,0, , , , , , 
TRACK,1.10.24-reserv,-16.39815454,-71.48989778,8185390.137,234065.0237,False, , ,0, , , , , , 
TRACK,1.10.24-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-1,-16.39789354,-71.48981208,8185419.143,234073.827,False, , ,0, , , , , , 
TRACK,1.10.24-1,-16.39708838,-71.48967093,8185508.465,234087.8172,False, , ,0, , , , , , 
TRACK,1.10.24-1,-16.39700957,-71.49011176,8185516.612,234040.601,False, , ,0, , , , , , 
TRACK,1.10.24-1,-16.39783952,-71.49022276,8185424.586,234029.8673,False, , ,0, , , , , , 
TRACK,1.10.24-1,-16.39787276,-71.48999385,8185421.206,234054.3749,False, , ,0, , , , , , 
TRACK,1.10.24-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-2,-16.39626221,-71.48954253,8185600.096,234100.4159,False, , ,0, , , , , , 
TRACK,1.10.24-2,-16.39618349,-71.48995948,8185608.264,234055.7519,False, , ,0, , , , , , 
TRACK,1.10.24-2,-16.39692163,-71.49008433,8185526.383,234043.4134,False, , ,0, , , , , , 
TRACK,1.10.24-2,-16.39699138,-71.48966303,8185519.215,234088.5294,False, , ,0, , , , , , 
TRACK,1.10.24-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-3,-16.3961735,-71.48951637,8185609.952,234103.091,False, , ,0, , , , , , 
TRACK,1.10.24-3,-16.39527985,-71.48935876,8185709.091,234118.7196,False, , ,0, , , , , , 
TRACK,1.10.24-3,-16.39520264,-71.48978989,8185717.075,234072.542,False, , ,0, , , , , , 
TRACK,1.10.24-3,-16.3960941,-71.48994924,8185618.174,234056.7243,False, , ,0, , , , , , 
TRACK,1.10.24-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-4,-16.39518915,-71.48933704,8185719.161,234120.9166,False, , ,0, , , , , , 
TRACK,1.10.24-4,-16.3943236,-71.48919185,8185815.174,234135.2565,False, , ,0, , , , , , 
TRACK,1.10.24-4,-16.39412242,-71.48960856,8185836.9,234090.4522,False, , ,0, , , , , , 
TRACK,1.10.24-4,-16.395124,-71.48976926,8185725.808,234074.64,False, , ,0, , , , , , 
TRACK,1.10.24-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-5,-16.39626759,-71.48899011,8185600.225,234159.4564,False, , ,0, , , , , , 
TRACK,1.10.24-5,-16.39535241,-71.48883818,8185701.742,234174.4485,False, , ,0, , , , , , 
TRACK,1.10.24-5,-16.39529486,-71.48926493,8185707.554,234128.7667,False, , ,0, , , , , , 
TRACK,1.10.24-5,-16.39619474,-71.48942931,8185607.714,234112.4225,False, , ,0, , , , , , 
TRACK,1.10.24-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-6,-16.39637017,-71.48900515,8185588.849,234157.989,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.3962952,-71.48943237,8185596.589,234112.2322,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.39674199,-71.48951414,8185547.02,234104.1017,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.3968463,-71.48942442,8185535.589,234113.8305,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.39681926,-71.4893064,8185538.737,234126.4062,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.39679547,-71.48923124,8185541.469,234134.4053,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.39680002,-71.48913778,8185541.088,234144.3989,False, , ,0, , , , , , 
TRACK,1.10.24-6,-16.39681911,-71.48908821,8185539.04,234149.7218,False, , ,0, , , , , , 
TRACK,1.10.24-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-7,-16.39819097,-71.4893342,8185386.843,234125.2993,False, , ,0, , , , , , 
TRACK,1.10.24-7,-16.3978553,-71.48927603,8185424.08,234131.059,False, , ,0, , , , , , 
TRACK,1.10.24-7,-16.39716625,-71.48913511,8185500.548,234145.1824,False, , ,0, , , , , , 
TRACK,1.10.24-7,-16.39710877,-71.48958227,8185506.325,234097.3195,False, , ,0, , , , , , 
TRACK,1.10.24-7,-16.39823122,-71.4897768,8185381.806,234078.0567,False, , ,0, , , , , , 
TRACK,1.10.24-8, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-8,-16.3972862,-71.48859833,8185487.973,234202.7066,False, , ,0, , , , , , 
TRACK,1.10.24-8,-16.39719223,-71.4890326,8185497.805,234156.1723,False, , ,0, , , , , , 
TRACK,1.10.24-8,-16.39814226,-71.48922136,8185392.383,234137.2915,False, , ,0, , , , , , 
TRACK,1.10.24-8,-16.39814317,-71.48905293,8185392.503,234155.2914,False, , ,0, , , , , , 
TRACK,1.10.24-8,-16.39807582,-71.48875656,8185400.348,234186.8708,False, , ,0, , , , , , 
TRACK,1.10.24-9, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-9,-16.39646544,-71.48841646,8185579.074,234221.0275,False, , ,0, , , , , , 
TRACK,1.10.24-9,-16.39642331,-71.48859986,8185583.498,234201.3712,False, , ,0, , , , , , 
TRACK,1.10.24-9,-16.39716334,-71.48872155,8185501.412,234189.372,False, , ,0, , , , , , 
TRACK,1.10.24-9,-16.39720628,-71.48853171,8185496.908,234209.7173,False, , ,0, , , , , , 
TRACK,1.10.24-10, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-10,-16.39639499,-71.48869258,8185586.512,234191.4244,False, , ,0, , , , , , 
TRACK,1.10.24-10,-16.39636361,-71.48889362,8185589.722,234169.898,False, , ,0, , , , , , 
TRACK,1.10.24-10,-16.39705345,-71.48901076,8185513.198,234158.3177,False, , ,0, , , , , , 
TRACK,1.10.24-10,-16.3970861,-71.48880656,8185509.851,234180.1829,False, , ,0, , , , , , 
TRACK,1.10.24-11, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-11,-16.39562418,-71.48834034,8185672.308,234228.0198,False, , ,0, , , , , , 
TRACK,1.10.24-11,-16.39553742,-71.48876476,8185681.356,234182.5464,False, , ,0, , , , , , 
TRACK,1.10.24-11,-16.39576661,-71.48880879,8185655.925,234178.1527,False, , ,0, , , , , , 
TRACK,1.10.24-11,-16.39583372,-71.48837697,8185649.062,234224.3893,False, , ,0, , , , , , 
TRACK,1.10.24-12, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-12,-16.3953508,-71.48828573,8185702.644,234233.4841,False, , ,0, , , , , , 
TRACK,1.10.24-12,-16.39481017,-71.48819514,8185762.614,234242.4308,False, , ,0, , , , , , 
TRACK,1.10.24-12,-16.39461174,-71.48861295,8185784.034,234197.5117,False, , ,0, , , , , , 
TRACK,1.10.24-12,-16.39527331,-71.48873139,8185710.639,234185.754,False, , ,0, , , , , , 
TRACK,1.10.24-13, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-13,-16.39219059,-71.48595381,8186055.555,234478.3949,False, , ,0, , , , , , 
TRACK,1.10.24-13,-16.39043277,-71.4893173,8186245.752,234116.5655,False, , ,0, , , , , , 
TRACK,1.10.24-13,-16.3931751,-71.49101964,8185939.924,233938.3698,False, , ,0, , , , , , 
TRACK,1.10.24-13,-16.39493553,-71.48775234,8185749.317,234289.9207,False, , ,0, , , , , , 
TRACK,1.10.24-14, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-14,-16.39509072,-71.48768045,8185732.231,234297.8135,False, , ,0, , , , , , 
TRACK,1.10.24-14,-16.39486159,-71.48809894,8185757.048,234252.7805,False, , ,0, , , , , , 
TRACK,1.10.24-14,-16.39538662,-71.48819182,8185698.801,234243.5681,False, , ,0, , , , , , 
TRACK,1.10.24-14,-16.39545178,-71.48775931,8185692.155,234289.8759,False, , ,0, , , , , , 
TRACK,1.10.24-15, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-15,-16.39632735,-71.48789148,8185595.05,234276.9411,False, , ,0, , , , , , 
TRACK,1.10.24-15,-16.39553976,-71.48777293,8185682.398,234288.5406,False, , ,0, , , , , , 
TRACK,1.10.24-15,-16.39545025,-71.48820661,8185691.738,234242.0745,False, , ,0, , , , , , 
TRACK,1.10.24-15,-16.3963762,-71.48836297,8185589.024,234226.6222,False, , ,0, , , , , , 
TRACK,1.10.24-15,-16.39643307,-71.48794657,8185583.274,234271.1976,False, , ,0, , , , , , 
TRACK,1.10.24-16, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-16,-16.39710539,-71.48832091,8185508.353,234232.1067,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39675198,-71.48813503,8185547.721,234251.4907,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39665321,-71.48808755,8185558.718,234256.4306,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39651729,-71.48807078,8185573.788,234258.0378,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39646275,-71.48836934,8185579.434,234226.0587,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39715911,-71.48847175,8185502.207,234216.0614,False, , ,0, , , , , , 
TRACK,1.10.24-16,-16.39717679,-71.48839801,8185500.347,234223.9655,False, , ,0, , , , , , 
TRACK,1.10.24-17, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-17,-16.39734514,-71.48851958,8185481.55,234211.2019,False, , ,0, , , , , , 
TRACK,1.10.24-17,-16.39804699,-71.48865087,8185403.679,234198.1255,False, , ,0, , , , , , 
TRACK,1.10.24-17,-16.39800798,-71.48842858,8185408.289,234221.8271,False, , ,0, , , , , , 
TRACK,1.10.24-17,-16.39747554,-71.48833765,8185467.353,234230.8208,False, , ,0, , , , , , 
TRACK,1.10.24-18, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.24-18,-16.3979792,-71.48828941,8185411.657,234236.6597,False, , ,0, , , , , , 
TRACK,1.10.24-18,-16.39793369,-71.48818323,8185416.835,234247.9453,False, , ,0, , , , , , 
TRACK,1.10.24-18,-16.39782585,-71.48804095,8185428.96,234263.0033,False, , ,0, , , , , , 
TRACK,1.10.24-18,-16.39772766,-71.48794979,8185439.95,234272.6113,False, , ,0, , , , , , 
TRACK,1.10.24-18,-16.39751353,-71.48826938,8185463.236,234238.1683,False, , ,0, , , , , , 
TRACK,1.10.24-18,-16.3979585,-71.48833821,8185413.885,234231.4173,False, , ,0, , , , , , 
TRACK,1.10.18-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-1,-16.3960199,-71.49433522,8185620.631,233587.9211,False, , ,0, , , , , , 
TRACK,1.10.18-1,-16.3962113,-71.49386616,8185600.057,233638.307,False, , ,0, , , , , , 
TRACK,1.10.18-1,-16.39617221,-71.49381363,8185604.454,233643.8679,False, , ,0, , , , , , 
TRACK,1.10.18-1,-16.39574485,-71.49419963,8185651.259,233602.0362,False, , ,0, , , , , , 
TRACK,1.10.18-1,-16.39577626,-71.49449348,8185647.396,233570.6771,False, , ,0, , , , , , 
TRACK,1.10.18-1,-16.39590481,-71.49449428,8185633.163,233570.7668,False, , ,0, , , , , , 
TRACK,1.10.18-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-2,-16.39592186,-71.49339194,8185632.723,233688.5906,False, , ,0, , , , , , 
TRACK,1.10.18-2,-16.39545471,-71.4938483,8185683.84,233639.1858,False, , ,0, , , , , , 
TRACK,1.10.18-2,-16.39571663,-71.49411185,8185654.498,233611.3785,False, , ,0, , , , , , 
TRACK,1.10.18-2,-16.39618232,-71.49368398,8185603.504,233657.736,False, , ,0, , , , , , 
TRACK,1.10.18-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-3,-16.39552935,-71.49310609,8185676.552,233718.6036,False, , ,0, , , , , , 
TRACK,1.10.18-3,-16.395125,-71.49352349,8185720.769,233673.4475,False, , ,0, , , , , , 
TRACK,1.10.18-3,-16.395391,-71.49378726,8185690.975,233645.6229,False, , ,0, , , , , , 
TRACK,1.10.18-3,-16.39580669,-71.49337317,8185645.498,233690.4396,False, , ,0, , , , , , 
TRACK,1.10.18-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-4,-16.39523122,-71.49275908,8185710.014,233755.2808,False, , ,0, , , , , , 
TRACK,1.10.18-4,-16.39482008,-71.49314539,8185755.022,233713.4383,False, , ,0, , , , , , 
TRACK,1.10.18-4,-16.39508287,-71.49344578,8185725.535,233681.6951,False, , ,0, , , , , , 
TRACK,1.10.18-4,-16.39548202,-71.49301618,8185681.91,233728.1473,False, , ,0, , , , , , 
TRACK,1.10.18-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-5,-16.39488871,-71.49272092,8185747.982,233758.8923,False, , ,0, , , , , , 
TRACK,1.10.18-5,-16.39478629,-71.49268764,8185759.364,233762.3099,False, , ,0, , , , , , 
TRACK,1.10.18-5,-16.39468653,-71.49264901,8185770.459,233766.302,False, , ,0, , , , , , 
TRACK,1.10.18-5,-16.39450372,-71.49285207,8185790.431,233744.3542,False, , ,0, , , , , , 
TRACK,1.10.18-5,-16.3947671,-71.49311052,8185760.934,233717.0932,False, , ,0, , , , , , 
TRACK,1.10.18-5,-16.39500912,-71.49284565,8185734.488,233745.7272,False, , ,0, , , , , , 
TRACK,1.10.18-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-6,-16.39441291,-71.49291843,8185800.397,233737.1383,False, , ,0, , , , , , 
TRACK,1.10.18-6,-16.39402093,-71.49333821,8185843.24,233691.746,False, , ,0, , , , , , 
TRACK,1.10.18-6,-16.3942775,-71.49360508,8185814.486,233663.5755,False, , ,0, , , , , , 
TRACK,1.10.18-6,-16.39470338,-71.49317837,8185767.898,233709.7558,False, , ,0, , , , , , 
TRACK,1.10.18-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-7,-16.39476798,-71.49324001,8185760.666,233703.2564,False, , ,0, , , , , , 
TRACK,1.10.18-7,-16.3943361,-71.49366382,8185807.922,233657.3782,False, , ,0, , , , , , 
TRACK,1.10.18-7,-16.39457792,-71.49394359,8185780.782,233627.8093,False, , ,0, , , , , , 
TRACK,1.10.18-7,-16.39502254,-71.49352268,8185732.113,233673.3953,False, , ,0, , , , , , 
TRACK,1.10.18-8, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-8,-16.39533049,-71.49384984,8185697.59,233638.8523,False, , ,0, , , , , , 
TRACK,1.10.18-8,-16.39507411,-71.49359123,8185726.314,233666.1396,False, , ,0, , , , , , 
TRACK,1.10.18-8,-16.39464044,-71.49400568,8185773.779,233621.2601,False, , ,0, , , , , , 
TRACK,1.10.18-8,-16.39489105,-71.49428036,8185745.674,233592.2466,False, , ,0, , , , , , 
TRACK,1.10.18-8,-16.39514511,-71.49401323,8185717.899,233621.1393,False, , ,0, , , , , , 
TRACK,1.10.18-9, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-9,-16.39538121,-71.49391811,8185691.886,233631.6264,False, , ,0, , , , , , 
TRACK,1.10.18-9,-16.39495277,-71.49434352,8185738.758,233585.5818,False, , ,0, , , , , , 
TRACK,1.10.18-9,-16.39520719,-71.49460785,8185710.245,233557.6801,False, , ,0, , , , , , 
TRACK,1.10.18-9,-16.39564676,-71.49418006,8185662.144,233603.9945,False, , ,0, , , , , , 
TRACK,1.10.18-10, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.18-10,-16.39473431,-71.49456661,8185762.65,233561.4442,False, , ,0, , , , , , 
TRACK,1.10.18-10,-16.39466423,-71.49465995,8185770.286,233551.3735,False, , ,0, , , , , , 
TRACK,1.10.18-10,-16.39499717,-71.49472675,8185733.34,233544.688,False, , ,0, , , , , , 
TRACK,1.10.18-10,-16.39514784,-71.49465477,8185716.754,233552.586,False, , ,0, , , , , , 
TRACK,1.10.18-10,-16.39489977,-71.49440144,8185744.55,233579.3199,False, , ,0, , , , , , 
