"","unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Cod.Cuarto","TipoCuarto","Lad.Pir.PP","Ladr.Noble.PP","PiedraPir.PP","Piedra.Noble.PP","Sillar.Pir.PP","Sillar.Noble.PP","Noble.PP","Adobe.PP","Calamina.PP","Madera.PP","Otro.PP","Otro2.PP","Otro3.PP","Lad.Pir.PR","Ladr.Noble.PR","PiedraPir.PR","Piedra.Noble.PR","Sillar.Pir.PR","Sillar.Noble.PR","Noble.PR","Adobe.PR","Calamina.PR","Madera.PR","Otro.PR","Otro2.PR","Otro3.PR","Lad.Pir.PC","Ladr.Noble.PC","PiedraPir.PC","Piedra.Noble.PC","Sillar.Pir.PC","Sillar.Noble.PC","Noble.PC","Adobe.PC","Calamina.PC","Madera.PC","Otro.PC","Otro2.PC","Otro3.PC","Ladr.Pircado.TP","Ladr.Noble.TP","Piedra.Noble.TP","Sillar.Noble.TP","Noble.TP","Adobe.TP","Calamina.TP","Madera.TP","Estera.TP","otro1.TP","otro2.TP","otro3.TP","Ladr.Pircado.TR","Ladr.Noble.TR","Piedra.Noble.TR","Sillar.Noble.TR","Noble.TR","Adobe.TR","Calamina.TR","Madera.TR","Estera.TR","otro1.TR","otro2.TR","otro3.TR","Ladr.Pircado.TC","Ladr.Noble.TC","Piedra.Noble.TC","Sillar.Noble.TC","Noble.TC","Adobe.TC","Calamina.TC","Madera.TC","Estera.TC","otro1.TC","otro2.TC","otro3.TC","Sexo1","Sexo2","Sexo3","Sexo4","Sexo5","Sexo6","Sexo7","Sexo8","Sexo9","Sexo10","Sexo11","Edad1","Edad2","Edad3","Edad4","Edad5","Edad6","Edad7","Edad8","Edad9","Edad10","Edad11","perro","gato","cuy","pollo","pavo","pato","ganso","otras.aves","Otro1","otronumero1","Otro2","otronumero2","Otro3","otronumero3","Estatus","Observaciones"
"328","1.1.39.157",8104,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VI","1.1.39.157-1.VI",27,22,22,8,7,2,11,99,27,22,22,8,7,2,88,0,0,0,0,0,0,0,"EP",1,1,"GB","11I SECAS","1.1.39.157-03/02/2014","1.IX","Dormitorio, Sala",0,0,0,0,0,0,1,0,0,0,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"329","1.1.39.157",8104,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VI","1.1.39.157-1.VI",27,22,22,8,7,2,11,99,27,22,22,8,7,2,88,0,0,0,0,0,0,0,"EP",1,1,"GB","11I SECAS","1.1.39.157-03/02/2014","1.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","M","","","",NA,NA,NA,NA,NA,4,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"330","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"331","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.V","Cocina",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"332","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.II","Deposito",0,0,0,0,0,1,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"333","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.I","Garage",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"334","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.VIII","Dormitorio",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"335","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.IV","Banho",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"336","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.VI","Deposito",0,0,0,0,1,1,0,0,0,0,"","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"337","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.IX","Dormitorio, Sala",0,0,0,0,0,0,1,0,0,0,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"338","1.1.39.157",8105,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.V","1.1.39.157-1.V",0,0,1,0,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"EP",1,1,"GB","3I SECAS","1.1.39.157-03/02/2014","1.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","M","","","",NA,NA,NA,NA,NA,4,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"339","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"340","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.V","Cocina",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"341","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.II","Deposito",0,0,0,0,0,1,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"342","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.I","Garage",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"343","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VIII","Dormitorio",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"344","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.IV","Banho",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"345","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VI","Deposito",0,0,0,0,1,1,0,0,0,0,"","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"346","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.IX","Dormitorio, Sala",0,0,0,0,0,0,1,0,0,0,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"347","1.1.39.157",8107,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.III","1.1.39.157-1.III",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","M","","","",NA,NA,NA,NA,NA,4,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"348","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"349","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.V","Cocina",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"350","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.II","Deposito",0,0,0,0,0,1,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"351","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.I","Garage",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"352","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VIII","Dormitorio",0,0,0,0,0,0,1,0,0,1,"TRIPLAY","","",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"353","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.IV","Banho",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"354","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VI","Deposito",0,0,0,0,1,1,0,0,0,0,"","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"355","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.IX","Dormitorio, Sala",0,0,0,0,0,0,1,0,0,0,"TRIPLAY","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"356","1.1.39.157",8108,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.IV","1.1.39.157-1.IV",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.III","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","F","M","","","",NA,NA,NA,NA,NA,4,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"357","1.1.39.157",8112,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VIII","1.1.39.157-1.VIII",0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.VII","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"358","1.1.39.157",8112,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VIII","1.1.39.157-1.VIII",0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.V","Cocina",0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"359","1.1.39.157",8112,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VIII","1.1.39.157-1.VIII",0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.II","Deposito",0,0,0,0,0,1,0,0,0,0,"BLOQUETA NOBLE","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
"360","1.1.39.157",8112,1,1,"39","157","2014-02-03","2014-02-03","2014-02-03","INTRA","1.VIII","1.1.39.157-1.VIII",0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,"EP",1,0,"GB","0","1.1.39.157-03/02/2014","1.I","Garage",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,NA,0,NA,0,1,""
