"type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime"
"TRACK,1.11.2-17,-16.39522059438578,-71.52431370670938,8185669.49014048,230383.168694999,False, , ,0, , , , , , "
"TRACK,1.11.2-17,-16.39531383041324,-71.52417058163863,8185659.35836037,230398.592408678,False, , ,0, , , , , , "
"TRACK,1.11.2-17,-16.3953755033587,-71.52405174056423,8185652.68861149,230411.377485397,False, , ,0, , , , , , "
"TRACK,1.11.2-17,-16.39469752802346,-71.52359096671512,8185728.35949206,230459.684970331,False, , ,0, , , , , , "
"TRACK,1.11.2-17,-16.39413645630449,-71.52321321245056,8185790.97754144,230499.281733126,False, , ,0, , , , , , "
"TRACK,1.11.2-17,-16.39401379548351,-71.52339715303842,8185804.31274467,230479.455640189,False, , ,0, , , , , , "
"TRACK,1.11.2-18, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.2-18,-16.39338602057735,-71.52274793007173,8185874.67616076,230547.971944933,False, , ,0, , , , , , "
"TRACK,1.11.2-18,-16.39281109897298,-71.52351656870829,8185937.30378554,230465.037827855,False, , ,0, , , , , , "
"TRACK,1.11.2-18,-16.39326687931434,-71.52409272223056,8185886.07867325,230404.09336046,False, , ,0, , , , , , "
"TRACK,1.11.2-18,-16.39399665163461,-71.52312407009902,8185806.5737103,230508.615609456,False, , ,0, , , , , , "
"TRACK,1.11.2-19, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.2-19,-16.39324228198001,-71.52411235497699,8185888.77572633,230401.961376947,False, , ,0, , , , , , "
"TRACK,1.11.2-19,-16.39275637200153,-71.52352645072462,8185943.34943849,230463.906398182,False, , ,0, , , , , , "
"TRACK,1.11.2-19,-16.39224583005973,-71.52416256618679,8185999.02557636,230395.222937332,False, , ,0, , , , , , "
"TRACK,1.11.2-19,-16.39278628490036,-71.52457096887105,8185938.64908666,230352.322231573,False, , ,0, , , , , , "
"TRACK,1.11.2-20, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.2-20,-16.3931205554732,-71.52489342087684,8185901.2133436,230318.323035521,False, , ,0, , , , , , "
"TRACK,1.11.2-20,-16.39221053621639,-71.5241901413435,8186002.89627443,230392.227420585,False, , ,0, , , , , , "
"TRACK,1.11.2-20,-16.39199633900216,-71.52446361727576,8186026.24630453,230362.70650312,False, , ,0, , , , , , "
"TRACK,1.11.2-20,-16.39276820668028,-71.52531778161435,8185939.65725734,230272.487037244,False, , ,0, , , , , , "
"TRACK,1.11.3-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-1,-16.40154261803948,-71.51815598838117,8184977.76378862,231049.911042816,False, , ,0, , , , , , "
"TRACK,1.11.3-1,-16.4020282462567,-71.51746196204573,8184924.92124363,231124.7439543,False, , ,0, , , , , , "
"TRACK,1.11.3-1,-16.40120375490427,-71.51685112994174,8185017.01012724,231188.885921976,False, , ,0, , , , , , "
"TRACK,1.11.3-1,-16.40069841905851,-71.51756798475051,8185072.00443899,231111.586315825,False, , ,0, , , , , , "
"TRACK,1.11.3-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-2,-16.39959462919185,-71.5156147807507,8185196.79401212,231318.795623324,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39958087997547,-71.51609589191037,8185197.67837028,231267.363513528,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39975898095251,-71.51612250917283,8185177.92571785,231264.763728058,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39993572575355,-71.51616347760404,8185158.30417707,231260.628473687,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39992210430827,-71.51622551907099,8185159.72993223,231253.9798045,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39959928766028,-71.51613491201401,8185195.58874206,231263.218971212,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.39955139740786,-71.51670752297203,8185200.13134723,231201.961941817,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.40058173505281,-71.51744860796127,8185085.08077856,231124.182915181,False, , ,0, , , , , , "
"TRACK,1.11.3-2,-16.40109922368574,-71.51675831917257,8185028.7057645,231198.660303403,False, , ,0, , , , , , "
"TRACK,1.11.3-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-3,-16.40048888550842,-71.51759515852024,8185095.16564022,231108.394456846,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39955109349434,-71.51691192228167,8185199.89392139,231180.118679177,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39948791112734,-71.51772013633504,8185205.81671921,231093.66315314,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39959626925042,-71.51776419944915,8185193.76204078,231089.103336667,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39959603415365,-71.51785990618579,8185193.66109204,231078.875443269,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39948606302665,-71.51783138518769,8185205.8737275,231081.772149323,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39940218673679,-71.51843560307563,8185214.35786682,231017.08786418,False, , ,0, , , , , , "
"TRACK,1.11.3-3,-16.39982660191679,-71.51863824437248,8185167.10233065,230996.016380554,False, , ,0, , , , , , "
"TRACK,1.11.3-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-4,-16.40090102089038,-71.51915084876688,8185047.47396641,230942.715237019,False, , ,0, , , , , , "
"TRACK,1.11.3-4,-16.40147203751832,-71.5182981582697,8184985.38902165,231034.621358461,False, , ,0, , , , , , "
"TRACK,1.11.3-4,-16.40061728382086,-71.51767395441388,8185080.8462516,231100.150559095,False, , ,0, , , , , , "
"TRACK,1.11.3-4,-16.39994375791968,-71.51868909888766,8185154.0646035,230990.742970729,False, , ,0, , , , , , "
"TRACK,1.11.3-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-5,-16.40018605929675,-71.52028075987296,8185125.12647607,230820.985772592,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.4004805982131,-71.51982765050241,8185093.12002292,230869.811788524,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.4003313776498,-71.51970686015316,8185109.8004938,230882.514580327,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40027814198559,-71.51975930039485,8185115.62454013,230876.837409144,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40022482377142,-71.5197093520645,8185121.59367549,230882.101715516,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40024999803951,-71.51966852879809,8185118.86085689,230886.49885759,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40020234127039,-71.51962453937466,8185124.19530384,230891.134165247,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40022472575537,-71.51961001232152,8185121.73642431,230892.71736579,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40050587823934,-71.5198013776581,8185090.35617843,230872.65416703,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40083815905771,-71.51925762238686,8185054.29159807,230931.218627855,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40023283402091,-71.51893721093302,8185121.73193487,230964.62635789,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40001790992138,-71.51927760406602,8185145.07413937,230927.955210134,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40012946621666,-71.51934164067744,8185132.63882746,230921.265460412,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40010993757439,-71.51936780786095,8185134.76608767,230918.442285943,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39998449109894,-71.51928630285454,8185148.76236016,230926.9796661,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.40020762884827,-71.51892861984909,8185124.53378038,230965.509769847,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39936404692294,-71.51854922577239,8185218.4295053,231004.893275351,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39926221317693,-71.51917628776957,8185228.87115543,230937.742982087,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39949635571812,-71.51931211372026,8185202.76913723,230923.55009617,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39952142185721,-71.51927161262225,8185200.04785199,230927.91266959,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39960980084207,-71.51930349175022,8185190.22117254,230924.627490774,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39963201845753,-71.51926586289295,8185187.81143211,230928.679205977,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39966243612214,-71.51928035256219,8185184.42468415,230927.172618466,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39968464432615,-71.51925139895646,8185182.0044691,230930.297249993,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39973999912445,-71.51928908152739,8185175.8261643,230926.346479603,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39952377316821,-71.51936426318878,8185199.66454577,230918.014913081,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.3992537366128,-71.51919936967558,8185229.77894888,230935.264702253,False, , ,0, , , , , , "
"TRACK,1.11.3-5,-16.39915737676561,-71.51976530310039,8185239.69554515,230874.65428185,False, , ,0, , , , , , "
"TRACK,1.11.3-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-6,-16.39938840863345,-71.52155207454021,8185211.74499482,230684.030610541,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39993651436777,-71.52067325648095,8185152.23209975,230778.698820292,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39973162647541,-71.52052763126908,8185175.10849962,230793.978942564,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39975119046666,-71.52050434275046,8185172.9735164,230796.494560094,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39996465464707,-71.52065568126514,8185149.14005554,230780.615694378,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.40013560388406,-71.52038682969004,8185130.571484,230809.581359066,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39949693000242,-71.52005175753405,8185201.72353259,230844.509719415,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39912971082064,-71.51984717355335,8185242.64971579,230865.867220658,False, , ,0, , , , , , "
"TRACK,1.11.3-6,-16.39889046994285,-71.52121537264212,8185267.31875798,230719.326616278,False, , ,0, , , , , , "
"TRACK,1.11.3-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-7,-16.39883550898438,-71.52246317084487,8185271.74537819,230585.90584872,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.39933945196816,-71.5216134429508,8185217.08341235,230677.405145757,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.39909920533495,-71.52145154829118,8185243.89604757,230694.375182033,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.39887759015061,-71.52132193496716,8185268.60310265,230707.921184799,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.3988102572861,-71.52169548457128,8185275.56117002,230667.909386056,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.39871009224386,-71.5219909265176,8185286.25779135,230636.199279118,False, , ,0, , , , , , "
"TRACK,1.11.3-7,-16.3985643004417,-71.52228798496061,8185302.00353047,230604.253568186,False, , ,0, , , , , , "
"TRACK,1.11.3-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-8,-16.39867351192013,-71.52182254096775,8185290.53132752,230654.143345648,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39882342592155,-71.52137592991811,8185274.52785047,230702.076504281,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39867698688846,-71.52131565616838,8185290.82008348,230708.316071352,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39847477560116,-71.52164667128518,8185312.7669661,230672.664000909,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39828231456355,-71.5219006195004,8185333.73676375,230645.261002589,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39799846479214,-71.52229469708375,8185364.63789522,230602.757233477,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39778384250477,-71.52262263560442,8185387.96273878,230567.41661141,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39742743166725,-71.52309002029016,8185426.7994882,230516.978710344,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39765522141653,-71.5233710486704,8185401.20741469,230487.260298334,False, , ,0, , , , , , "
"TRACK,1.11.3-8,-16.39826327287605,-71.52262003280079,8185334.88877321,230568.354918677,False, , ,0, , , , , , "
"TRACK,1.11.3-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-9,-16.39863201534192,-71.5229818545605,8185293.58456785,230530.19677016,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.398852696847,-71.52255322713985,8185269.72282295,230576.305705949,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39851621967386,-71.52233837794981,8185307.25954675,230598.802145557,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39837631060361,-71.52258297920911,8185322.42368981,230572.470289146,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39822794050644,-71.52277573571196,8185338.59343606,230551.667117264,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39796776391273,-71.5230851265497,8185366.98614512,230518.245822521,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39773057098637,-71.52341811808381,8185392.80292839,230482.334005796,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.39805939194938,-71.5238589613575,8185355.8131702,230435.676254591,False, , ,0, , , , , , "
"TRACK,1.11.3-9,-16.3984017334421,-71.52337160751195,8185318.56076973,230488.22880592,False, , ,0, , , , , , "
"TRACK,1.11.3-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-10,-16.39723972862346,-71.52512877506889,8185444.86867916,230298.847932973,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39765427997347,-71.52445268216184,8185399.87328064,230371.670101143,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39798837068089,-71.52399816714515,8185363.49077405,230420.702193745,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.3976510771553,-71.5235318610245,8185401.45241361,230470.069362468,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39736201938887,-71.52398823598627,8185432.84698585,230420.900571553,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39730015048476,-71.52409042011956,8185439.56056862,230409.895396308,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39726628103789,-71.52416923143298,8185443.20542598,230401.426535102,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39724345486586,-71.52428316257355,8185445.58097741,230389.219792414,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39722619476573,-71.52439731495757,8185447.34001121,230376.997072087,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39719504677987,-71.52450292276193,8185450.64792404,230365.668332236,False, , ,0, , , , , , "
"TRACK,1.11.3-10,-16.39695208034888,-71.52494785002115,8185476.95477598,230317.786140143,False, , ,0, , , , , , "
"TRACK,1.11.3-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-11,-16.39690448285392,-71.52492494054268,8185482.25474755,230320.168779042,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39715741156894,-71.52447908739789,8185454.84620144,230368.16365034,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.3969941955338,-71.52434099724624,8185473.09942587,230382.695830436,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39692970839304,-71.5243525609725,8185480.22338321,230381.371214745,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39687650608239,-71.5243991851026,8185486.05137283,230376.315396508,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39680106091646,-71.5243610427701,8185494.45459599,230380.287549268,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39683179359384,-71.52434068186766,8185491.07927722,230382.505773555,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39686532798666,-71.52436118554249,8185487.33943309,230380.360840301,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39696052157291,-71.5242766338536,8185476.91305307,230389.527662088,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39716302312193,-71.52446149482117,8185454.24834859,230370.051420928,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.3971934984895,-71.5242621506727,8185451.13956606,230391.396407331,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39725196998102,-71.52408096020689,8185444.90718612,230410.83995458,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39736104188703,-71.52388248982953,8185433.09582528,230432.199818511,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39761009152544,-71.52349442438066,8185406.03968402,230474.013579124,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39731875274368,-71.52317811914526,8185438.71414845,230507.41433435,False, , ,0, , , , , , "
"TRACK,1.11.3-11,-16.39619621888359,-71.52445554855733,8185561.29064364,230369.3547504,False, , ,0, , , , , , "
"TRACK,1.11.3-12, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-12,-16.39730057414307,-71.52314406203364,8185440.77196504,230511.02882094,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39708591024039,-71.52283729110395,8185464.94505623,230543.516379476,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39687878200629,-71.52310525481991,8185487.51989883,230514.595091404,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39685174397325,-71.52308535967475,8185490.5397095,230516.68396119,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39706255656621,-71.52280162247855,8185467.57793668,230547.295962354,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39660811049494,-71.52224926550895,8185518.62344772,230605.69816592,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39548934545895,-71.52395625809157,8185640.21218,230421.7381674,False, , ,0, , , , , , "
"TRACK,1.11.3-12,-16.39617040377456,-71.52441045194719,8185564.20859786,230374.13847509,False, , ,0, , , , , , "
"TRACK,1.11.3-13, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-13,-16.39605760114167,-71.52296000370609,8185578.62538824,230528.986637398,False, , ,0, , , , , , "
"TRACK,1.11.3-13,-16.39654723493679,-71.52219340567955,8185525.43716713,230611.583857027,False, , ,0, , , , , , "
"TRACK,1.11.3-13,-16.39607188357809,-71.52152909365242,8185578.94559512,230681.921762503,False, , ,0, , , , , , "
"TRACK,1.11.3-13,-16.39547671830277,-71.52247291815328,8185643.58189747,230580.239780876,False, , ,0, , , , , , "
"TRACK,1.11.3-14, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-14,-16.39543804109601,-71.52391687571293,8185645.9444216,230425.876147057,False, , ,0, , , , , , "
"TRACK,1.11.3-14,-16.39597866431564,-71.52308247668348,8185587.20164093,230515.789747375,False, , ,0, , , , , , "
"TRACK,1.11.3-14,-16.39539149666368,-71.52259660916209,8185652.85235237,230566.904061845,False, , ,0, , , , , , "
"TRACK,1.11.3-14,-16.39482205969921,-71.52350224288725,8185714.69061593,230469.33809745,False, , ,0, , , , , , "
"TRACK,1.11.3-15, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-15,-16.39475494529114,-71.52346005177367,8185722.17689838,230473.75449303,False, , ,0, , , , , , "
"TRACK,1.11.3-15,-16.39533538586579,-71.5225261808836,8185659.1579348,230574.353221893,False, , ,0, , , , , , "
"TRACK,1.11.3-15,-16.39491105233215,-71.5221828591649,8185706.59181168,230610.458649456,False, , ,0, , , , , , "
"TRACK,1.11.3-15,-16.39422340962847,-71.52309005365095,8185781.51469169,230512.563071247,False, , ,0, , , , , , "
"TRACK,1.11.3-16, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-16,-16.39571165936624,-71.52111556281626,8185619.37504015,230725.618415015,False, , ,0, , , , , , "
"TRACK,1.11.3-16,-16.39500482227241,-71.52205327526838,8185696.38278153,230624.435892763,False, , ,0, , , , , , "
"TRACK,1.11.3-16,-16.39540287109521,-71.52239656177692,8185651.8589385,230588.298037545,False, , ,0, , , , , , "
"TRACK,1.11.3-16,-16.39601101956788,-71.52148911995262,8185585.73690607,230686.109824904,False, , ,0, , , , , , "
"TRACK,1.11.3-17, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-17,-16.39490579400462,-71.52191915505765,8185707.5243207,230638.632547082,False, , ,0, , , , , , "
"TRACK,1.11.3-17,-16.39560881034517,-71.52099612333556,8185630.92000854,230738.240925412,False, , ,0, , , , , , "
"TRACK,1.11.3-17,-16.39518246715468,-71.52044913231021,8185678.84649867,230796.109220725,False, , ,0, , , , , , "
"TRACK,1.11.3-17,-16.39439576822736,-71.52147812199853,8185764.57477123,230685.062368569,False, , ,0, , , , , , "
"TRACK,1.11.3-18, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.3-18,-16.39569382391895,-71.52087881718028,8185621.66401592,230750.893932878,False, , ,0, , , , , , "
