"","UNICODE","ESTA_CUANTIS","ESTA_SENSIS","ESTA_ESTRATEGIAS","T_Cuantis","C_Cuantis","R_Cuantis","DES_Cuantis","LV_Cuantis","LP_Cuantis","P_Sensis","RP_Sensis","C_Sensis","R_Sensis","DES_Sensis","LV_Sensis","LP_Sensis","V_Sensis","LATITUD","LONGITUD","LOCALIDAD","MZ","ESTRATEGIA","CLUSTER","CUADRUPLET","STATUS_C1_MINSA","in_tri_C1","pe_tri_C1","pos_C1","STATUS_C2_MINSA","in_tri_C2","pe_tri_C2","pos_C2","T","R","C","DES","LP","LV","P","V","STATUS","BD_MINSA","PROG_OLVIDO","FECHA_CUANTI","APERTURADA_DIA","DIAS_PRI_VISITA_TRAT","DIAS_PRI_PROG_TRAT","VIV_PROG_NUNCA_TRAT","MINUTOS_ROCIADO","ETAPA_ROCIADO","sampleA","sampleB","sampleC","sampleD","sampleE","sampleF","NUMRES","IN_AMB","ESTRATEGIA2"
"784","1.1.23.45",1,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,1,-16.3786369260021,-71.5309911828528,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-28",0,18,2,NA,34,"domingos",1,1,1,1,1,1,1,2,"Adv.Planning"
"785","1.1.23.46",1,1,1,0,0,1,0,0,0,1,0,3,2,0,0,0,1,-16.3786280816629,-71.5309079500249,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"C",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Adv.Planning"
"786","1.1.23.47",1,1,1,1,1,0,0,0,0,1,0,6,1,0,0,0,2,-16.3786114248391,-71.5308384153149,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-06-22",1,14,0,NA,24,"fuera de tiempo",1,1,1,1,1,1,4,5,"Adv.Planning"
"787","1.1.23.48",1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,-16.3786041103805,-71.5307773751625,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-17",0,9,1,NA,75,"fuera de tiempo",1,1,1,1,1,1,3,14,"Adv.Planning"
"788","1.1.23.49",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3785919403281,-71.5307412051089,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,35,"ataque",1,1,1,1,1,1,3,2,"Adv.Planning"
"789","1.1.23.4A",1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-16.3783219383272,-71.531480655948,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-31",1,35,NA,NA,15,"fuera de tiempo",1,1,1,1,1,1,5,11,"Adv.Planning"
"790","1.1.23.5",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3782965130658,-71.5314096383654,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"C",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-03",0,0,0,NA,30,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"791","1.1.23.50",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,2,0,0,0,0,-16.3785772314277,-71.5306389320936,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,5,"Adv.Planning"
"792","1.1.23.51",1,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,-16.3785537342781,-71.530545419894,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",0,16,1,NA,81,"fuera de tiempo",1,1,1,1,1,1,3,14,"Adv.Planning"
"793","1.1.23.52",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3785350343388,-71.5304765088055,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,39,"ataque",1,1,1,1,1,1,1,6,"Adv.Planning"
"794","1.1.23.53",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3785244582957,-71.5304059976441,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-16",1,8,0,NA,30,"fuera de tiempo",1,1,1,1,1,1,4,3,"Adv.Planning"
"795","1.1.23.54",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3785164437792,-71.530321144894,"VILLA EL CONQUISTADOR II",3,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-04",0,0,0,NA,52,"ataque",1,1,1,1,1,1,3,5,"Adv.Planning"
"796","1.1.23.55",1,1,1,1,0,0,0,0,0,2,1,4,1,0,0,0,1,-16.3788283152225,-71.530204735207,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-06-28",0,20,3,NA,30,"domingos",1,1,1,1,1,1,2,3,"Adv.Planning"
"797","1.1.23.56",1,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,-16.3789999270089,-71.5301856360925,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-18",0,10,2,NA,26,"fuera de tiempo",1,1,1,1,1,1,3,5,"Adv.Planning"
"798","1.1.23.57",1,1,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,-16.3790921955664,-71.5301705478878,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,1,0,0,0,0,1,0,0,"2015-06-12",0,3,1,NA,26,"ataque",1,1,0,0,0,0,2,9,"Adv.Planning"
"799","1.1.23.57A",1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-16.3790921955664,-71.5301705478878,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-12",1,NA,NA,NA,26,"ataque",1,1,1,1,1,1,3,2,"Adv.Planning"
"800","1.1.23.58",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3790491036888,-71.5302929333613,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-03",0,0,0,NA,47,"ataque",1,1,1,1,1,1,4,4,"Adv.Planning"
"801","1.1.23.59",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3790168581113,-71.5304002624148,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,42,"ataque",1,1,1,1,1,1,1,4,"Adv.Planning"
"802","1.1.23.6",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.378290625855,-71.5313064901533,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-03",0,0,0,NA,50,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"803","1.1.23.60",1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,-16.3788973340697,-71.5304175804536,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-08",1,6,6,NA,24,"ataque",1,1,1,1,1,1,4,2,"Adv.Planning"
"804","1.1.23.61",1,1,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,-16.3788899802474,-71.5303307814606,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-11",0,3,3,NA,126,"ataque",1,1,1,1,1,1,6,14,"Adv.Planning"
"805","1.1.23.62",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.378872544969,-71.5302594555137,"VILLA EL CONQUISTADOR II",4,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,"Adv.Planning"
"806","1.1.23.63",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3784586376845,-71.5301136618094,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,49,"ataque",1,1,1,1,1,1,4,3,"Adv.Planning"
"807","1.1.23.64",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3784405464255,-71.5299954233308,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-04",0,0,0,NA,50,"ataque",1,1,1,1,1,1,5,2,"Adv.Planning"
"808","1.1.23.65",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3784283639175,-71.5299138350035,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"C",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-12",0,2,1,NA,33,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"809","1.1.23.66",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3785233332998,-71.5299006428628,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-04",0,2,0,NA,50,"ataque",1,1,1,1,1,1,4,4,"Adv.Planning"
"810","1.1.23.67",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3785985375367,-71.5298861379402,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"C",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,64,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"811","1.1.23.67A",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3785985375367,-71.5298861379402,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-02",0,0,0,NA,64,"ataque",1,1,1,1,1,1,1,1,"Adv.Planning"
"812","1.1.23.68",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,3,0,0,0,0,-16.3786631800941,-71.5298848155484,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"C",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,"Adv.Planning"
"813","1.1.23.69",1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,-16.3787394786933,-71.5298734422397,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-06-15",0,7,6,NA,28,"ataque",1,1,1,1,1,1,7,12,"Adv.Planning"
"814","1.1.23.7",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-16.3783539684691,-71.5313172533225,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,6,10,"Adv.Planning"
"815","1.1.23.70",1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-16.3788202338029,-71.5298600437077,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-06-11",1,3,0,NA,23,"ataque",1,1,1,1,1,1,1,4,"Adv.Planning"
"816","1.1.23.71",1,1,1,0,1,0,0,0,0,2,0,5,4,0,0,0,0,-16.3788973221234,-71.5298518578381,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"R",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Adv.Planning"
"817","1.1.23.72",1,1,1,0,0,1,0,0,0,0,0,4,2,0,0,0,1,-16.3789691596889,-71.5298161441034,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,7,"Adv.Planning"
"818","1.1.23.73",1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,-16.3790560115002,-71.5298052315134,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,"2015-06-11",1,3,0,NA,18,"ataque",1,1,0,0,0,0,1,1,"Adv.Planning"
"819","1.1.23.74",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3791711818165,-71.5297839167758,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-09",0,1,0,NA,29,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"820","1.1.23.74A",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3791711818165,-71.5297839167758,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-11",1,0,0,NA,25,"ataque",1,1,1,1,1,1,2,4,"Adv.Planning"
"821","1.1.23.75",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.379248407498,-71.5297634340378,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-11",0,1,0,NA,21,"ataque",1,1,1,1,1,1,1,2,"Adv.Planning"
"822","1.1.23.76",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-16.3791881740807,-71.5298956700103,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-06-11",1,3,NA,NA,26,"ataque",1,1,1,1,1,1,4,5,"Adv.Planning"
"823","1.1.23.77",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3791940703256,-71.5299655461643,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-08",0,5,5,NA,55,"ataque",1,1,1,1,1,1,6,6,"Adv.Planning"
"824","1.1.23.78",1,1,1,1,3,0,0,0,0,3,2,4,1,0,0,0,2,-16.3791239642151,-71.5299569879875,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-08-02",1,55,54,NA,41,"domingos",1,1,1,1,1,1,5,7,"Adv.Planning"
"825","1.1.23.79",1,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,-16.3790513765517,-71.5299638122791,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,"2015-06-16",1,14,14,NA,14,"fuera de tiempo",1,1,0,0,0,0,1,1,"Adv.Planning"
"826","1.1.23.8",1,1,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,-16.3784020346377,-71.5313206592673,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-04",0,1,1,NA,48,"ataque",1,1,1,1,1,1,6,7,"Adv.Planning"
"827","1.1.23.80",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,-16.3789914138037,-71.529982622897,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,1,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,12,"Adv.Planning"
"828","1.1.23.81",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,-16.3789081677464,-71.529995682427,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,8,"Adv.Planning"
"829","1.1.23.82",1,1,1,0,1,0,0,0,0,1,0,13,0,0,0,0,0,-16.3788513293435,-71.5300202527829,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,1,2,4,"Adv.Planning"
"830","1.1.23.83",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3787752678742,-71.5300439166873,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"C",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-10",0,6,6,NA,60,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"831","1.1.23.84",1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,-16.378692952024,-71.5300544068872,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-10",0,2,0,NA,25,"ataque",1,1,1,1,1,1,3,3,"Adv.Planning"
"832","1.1.23.85",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3786341092386,-71.5300610666773,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-10",0,1,1,NA,24,"ataque",1,1,1,1,1,1,2,3,"Adv.Planning"
"833","1.1.23.86",1,1,1,1,0,0,0,0,0,3,0,6,0,0,0,0,1,-16.3785549385732,-71.5300582684544,"VILLA EL CONQUISTADOR II",5,"Adv.Planning",10,12,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-28",1,26,26,NA,28,"domingos",1,1,1,1,1,1,4,7,"Adv.Planning"
"834","1.1.23.87",1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-16.3783775351887,-71.5297027716401,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-12",0,1,1,NA,35,"ataque",1,1,1,1,1,1,2,4,"Control"
"835","1.1.23.88",1,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,-16.3783587167969,-71.5296080676303,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-15",0,6,3,NA,24,"ataque",1,1,1,1,1,1,4,5,"Control"
"836","1.1.23.89",1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-16.3783708946293,-71.5295010437939,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-11",0,2,1,NA,46,"ataque",1,1,1,1,1,1,5,4,"Control"
"837","1.1.23.9",1,1,1,1,1,0,0,0,0,4,3,1,0,0,0,0,1,-16.3784556813631,-71.5313251234841,"VILLA EL CONQUISTADOR II",1,"Adv.Planning",10,12,"R",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-18",0,15,15,NA,34,"fuera de tiempo",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"838","1.1.23.90",1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,-16.3784530506126,-71.5294977623461,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-06-16",0,7,5,NA,32,"fuera de tiempo",1,1,1,1,1,1,4,3,"Control"
"839","1.1.23.91",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3785288664582,-71.5294889227106,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-10",0,2,1,NA,64,"ataque",1,1,1,1,1,1,6,21,"Control"
"840","1.1.23.92",0,1,1,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,0,0,-16.3786153589225,-71.5294828547603,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"C",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"841","1.1.23.93",1,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,-16.3786697102541,-71.5294632836397,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-15",0,6,3,NA,29,"ataque",1,1,1,1,1,1,3,4,"Control"
"842","1.1.23.94",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-16.3787638450131,-71.5294544108852,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,0,NA,NA,24,"ataque",1,1,1,1,1,1,3,10,"Control"
"843","1.1.23.95",0,1,1,NA,NA,NA,NA,NA,NA,0,0,8,0,0,0,0,0,-16.3788366626744,-71.5294357277272,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"C",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"844","1.1.23.96",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3789078607843,-71.5294133066558,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,0,0,NA,43,"ataque",1,1,1,1,1,1,4,10,"Control"
"845","1.1.23.97",1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-16.3789661535649,-71.5294041907161,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-09",0,1,1,NA,47,"ataque",1,1,1,1,1,1,8,11,"Control"
"846","1.1.23.98",1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,-16.3790324469243,-71.5293894679706,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-10",0,1,0,NA,49,"ataque",1,1,1,1,1,1,6,13,"Control"
"847","1.1.23.99",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,2,0,0,0,1,-16.379112436101,-71.529373158763,"VILLA EL CONQUISTADOR II",6,"Control",11,5,"TN",NA,NA,0,"C",NA,NA,NA,0,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,8,"Control"
"848","1.1.25.1",1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,-16.379158114896,-71.5292046971443,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-06-22",0,0,NA,NA,3,"ataque",1,1,1,1,1,1,1,1,"Adv.Planning"
"849","1.1.25.10",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3785732149786,-71.5288202417008,"COOP. ENATRU",1,"Adv.Planning",12,4,"C",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-13",0,21,0,NA,31,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"850","1.1.25.11",1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,-16.3785272498308,-71.5287659725668,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-07-14",1,11,NA,NA,60,"ataque",1,1,1,1,1,1,4,6,"Adv.Planning"
"851","1.1.25.12",1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,-16.3784774754346,-71.528711422994,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-06-24",1,2,0,NA,35,"ataque",1,1,1,1,1,1,5,3,"Adv.Planning"
"852","1.1.25.13",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-16.378432682155,-71.5286417494868,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-07-01",0,0,NA,NA,79,"ataque",1,1,1,1,1,1,4,4,"Adv.Planning"
"853","1.1.25.14",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-16.3783598827109,-71.5285488703551,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,"2015-06-23",1,1,0,NA,6,"ataque",1,1,0,0,0,0,1,1,"Adv.Planning"
"854","1.1.25.15",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,2,-16.3783903924649,-71.5284981834379,"COOP. ENATRU",1,"Adv.Planning",12,4,"TN",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,5,6,"Adv.Planning"
