"UNICODE","P","D","L","V","P_TRIAT","I_TRIAT","FECHA","CICLO"
"1.13.99.766",1,13,"99","766",0,"","03/04/2011",2
"1.13.99.762",1,13,"99","762",0,"","03/04/2011",2
"1.13.99.798",1,13,"99","798",0,"","03/04/2011",2
"1.13.99.743",1,13,"99","743",0,"","03/04/2011",2
"1.13.99.788A",1,13,"99","788A",0,"","03/04/2011",2
"1.13.99.814",1,13,"99","814",0,"","03/04/2011",2
"1.13.99.787",1,13,"99","787",0,"","03/04/2011",2
"1.13.99.811",1,13,"99","811",0,"","03/04/2011",2
"1.13.99.521",1,13,"99","521",0,"","03/07/2011",2
"1.13.99.521A",1,13,"99","521A",0,"","03/07/2011",2
"1.13.99.503",1,13,"99","503",0,"","03/07/2011",2
"1.13.99.106",1,13,"99","106",0,"","03/07/2011",2
"1.13.99.87",1,13,"99","87",0,"","03/07/2011",2
"1.13.99.689",1,13,"99","689",0,"","03/07/2011",2
"1.13.99.448",1,13,"99","448",0,"","03/07/2011",2
"1.13.99.449",1,13,"99","449",0,"","03/07/2011",2
"1.13.99.540",1,13,"99","540",0,"","03/07/2011",2
"1.13.99.541",1,13,"99","541",0,"","03/07/2011",2
"1.13.99.539",1,13,"99","539",0,"","03/07/2011",2
"1.13.99.467",1,13,"99","467",0,"","03/07/2011",2
"1.13.99.487",1,13,"99","487",0,"","03/07/2011",2
"1.13.99.317",1,13,"99","317",0,"","03/07/2011",2
"1.13.99.1348",1,13,"99","1348",0,"","03/07/2011",2
"1.13.99.1349",1,13,"99","1349",0,"","03/07/2011",2
"1.13.99.1334",1,13,"99","1334",0,"","03/07/2011",2
"1.13.99.1328",1,13,"99","1328",0,"","03/07/2011",2
"1.13.99.1578",1,13,"99","1578",0,"","03/07/2011",2
"1.13.99.1470",1,13,"99","1470",0,"","03/07/2011",2
"1.13.99.1530",1,13,"99","1530",0,"","03/07/2011",2
"1.13.99.1604",1,13,"99","1604",0,"","03/07/2011",2
"1.13.99.1254",1,13,"99","1254",0,"","03/07/2011",2
"1.13.99.1657",1,13,"99","1657",0,"","03/07/2011",2
"1.13.99.1462",1,13,"99","1462",0,"","03/07/2011",2
"1.13.99.1495",1,13,"99","1495",0,"","03/07/2011",2
"1.13.99.1361",1,13,"99","1361",0,"","03/07/2011",2
"1.13.99.1252",1,13,"99","1252",0,"","03/07/2011",2
"1.13.99.1451",1,13,"99","1451",0,"","03/07/2011",2
"1.13.99.1459",1,13,"99","1459",0,"","03/07/2011",2
"1.13.99.1181",1,13,"99","1181",0,"","03/07/2011",2
"1.13.99.1204",1,13,"99","1204",0,"","03/07/2011",2
"1.13.99.1253",1,13,"99","1253",0,"","03/07/2011",2
"1.13.99.1444",1,13,"99","1444",0,"","03/07/2011",2
"1.13.99.1427",1,13,"99","1427",0,"","03/07/2011",2
"1.13.99.1201",1,13,"99","1201",0,"","03/07/2011",2
"1.13.99.1461",1,13,"99","1461",0,"","03/07/2011",2
"1.13.99.939",1,13,"99","939",0,"","03/07/2011",2
"1.13.99.943",1,13,"99","943",0,"","03/07/2011",2
"1.13.99.944",1,13,"99","944",0,"","03/07/2011",2
"1.13.99.940",1,13,"99","940",0,"","03/07/2011",2
"1.13.99.793",1,13,"99","793",0,"","03/07/2011",2
"1.13.99.795",1,13,"99","795",0,"","03/07/2011",2
"1.13.99.764",1,13,"99","764",0,"","03/07/2011",2
"1.13.99.941",1,13,"99","941",0,"","03/07/2011",2
"1.13.99.955",1,13,"99","955",0,"","03/07/2011",2
"1.13.99.942",1,13,"99","942",0,"","03/07/2011",2
"1.13.99.780",1,13,"99","780",0,"","03/07/2011",2
"1.13.99.969",1,13,"99","969",0,"","03/07/2011",2
"1.13.99.946",1,13,"99","946",0,"","03/07/2011",2
"1.13.98.22",1,13,"98","22",0,"","03/07/2011",2
"1.13.96.605",1,13,"96","605",0,"","03/08/2011",2
"1.13.96.604",1,13,"96","604",0,"","03/08/2011",2
"1.13.96.602",1,13,"96","602",0,"","03/08/2011",2
"1.13.96.614",1,13,"96","614",0,"","03/08/2011",2
"1.13.96.613",1,13,"96","613",0,"","03/08/2011",2
"1.13.96.648",1,13,"96","648",0,"","03/08/2011",2
"1.13.96.649",1,13,"96","649",0,"","03/08/2011",2
"1.13.96.636",1,13,"96","636",0,"","03/08/2011",2
"1.13.96.582",1,13,"96","582",0,"","03/08/2011",2
"1.13.96.588A",1,13,"96","588A",0,"","03/08/2011",2
"1.13.96.616",1,13,"96","616",0,"","03/08/2011",2
"1.13.96.623",1,13,"96","623",0,"","03/08/2011",2
"1.13.96.608",1,13,"96","608",0,"","03/08/2011",2
"1.13.99.522",1,13,"99","522",0,"","03/08/2011",2
"1.13.99.323",1,13,"99","323",0,"","03/08/2011",2
"1.13.99.544",1,13,"99","544",0,"","03/08/2011",2
"1.13.99.509",1,13,"99","509",0,"","03/08/2011",2
"1.13.99.547",1,13,"99","547",0,"","03/08/2011",2
"1.13.99.546",1,13,"99","546",0,"","03/08/2011",2
"1.13.99.545",1,13,"99","545",0,"","03/08/2011",2
"1.13.99.504",1,13,"99","504",0,"","03/08/2011",2
"1.13.99.554",1,13,"99","554",0,"","03/08/2011",2
"1.13.99.622",1,13,"99","622",0,"","03/08/2011",2
"1.13.99.621",1,13,"99","621",0,"","03/08/2011",2
"1.13.99.532",1,13,"99","532",0,"","03/08/2011",2
"1.13.99.570",1,13,"99","570",0,"","03/08/2011",2
"1.13.99.572",1,13,"99","572",0,"","03/08/2011",2
"1.13.99.551",1,13,"99","551",0,"","03/08/2011",2
"1.13.99.453",1,13,"99","453",0,"","03/08/2011",2
"1.13.99.453A",1,13,"99","453A",0,"","03/08/2011",2
"1.13.99.505",1,13,"99","505",0,"","03/08/2011",2
"1.13.99.1121",1,13,"99","1121",0,"","03/08/2011",2
"1.13.99.1183",1,13,"99","1183",0,"","03/08/2011",2
"1.13.99.1565",1,13,"99","1565",0,"","03/08/2011",2
"1.13.99.1477",1,13,"99","1477",0,"","03/08/2011",2
"1.13.99.1170",1,13,"99","1170",0,"","03/08/2011",2
"1.13.99.1178",1,13,"99","1178",0,"","03/08/2011",2
"1.13.99.1320",1,13,"99","1320",0,"","03/08/2011",2
"1.13.99.1333",1,13,"99","1333",0,"","03/08/2011",2
"1.13.99.1174",1,13,"99","1174",0,"","03/08/2011",2
"1.13.99.1221",1,13,"99","1221",0,"","03/08/2011",2
"1.13.99.1220",1,13,"99","1220",0,"","03/08/2011",2
"1.13.99.1227",1,13,"99","1227",0,"","03/08/2011",2
"1.13.99.1251",1,13,"99","1251",0,"","03/08/2011",2
"1.13.99.1207",1,13,"99","1207",0,"","03/08/2011",2
"1.13.99.1173",1,13,"99","1173",0,"","03/08/2011",2
"1.13.99.1258",1,13,"99","1258",0,"","03/08/2011",2
"1.13.99.1250",1,13,"99","1250",0,"","03/08/2011",2
"1.13.99.1185",1,13,"99","1185",0,"","03/08/2011",2
"1.13.99.1180",1,13,"99","1180",0,"","03/08/2011",2
"1.13.99.1179",1,13,"99","1179",0,"","03/08/2011",2
"1.13.99.1200",1,13,"99","1200",0,"","03/08/2011",2
"1.13.99.964",1,13,"99","964",0,"","03/08/2011",2
"1.13.99.947",1,13,"99","947",0,"","03/08/2011",2
"1.13.99.951",1,13,"99","951",10,"","03/08/2011",2
"1.13.99.957",1,13,"99","957",0,"","03/08/2011",2
"1.13.99.959",1,13,"99","959",0,"","03/08/2011",2
"1.13.99.918",1,13,"99","918",0,"","03/08/2011",2
"1.13.99.825",1,13,"99","825",0,"","03/08/2011",2
"1.13.99.822",1,13,"99","822",0,"","03/08/2011",2
"1.13.99.919",1,13,"99","919",0,"","03/08/2011",2
"1.13.99.768",1,13,"99","768",0,"","03/03/2011",2
"1.13.99.759A",1,13,"99","759A",0,"","03/03/2011",2
"1.13.99.739",1,13,"99","739",0,"","03/03/2011",2
"1.13.99.723",1,13,"99","723",0,"","03/03/2011",2
"1.13.99.708",1,13,"99","708",0,"","03/08/2011",2
"1.13.99.816",1,13,"99","816",0,"","03/08/2011",2
"1.13.99.860",1,13,"99","860",0,"","03/08/2011",2
"1.13.99.932",1,13,"99","932",0,"","03/08/2011",2
"1.13.101.17",1,13,"101","17",0,"","03/08/2011",2
"1.13.101.16",1,13,"101","16",0,"","03/08/2011",2
"1.13.101.8",1,13,"101","8",0,"","03/08/2011",2
"1.13.101.4",1,13,"101","4",0,"","03/08/2011",2
"1.13.101.15",1,13,"101","15",0,"","03/08/2011",2
"1.13.101.2",1,13,"101","2",0,"","03/08/2011",2
"1.13.101.10",1,13,"101","10",0,"","03/08/2011",2
"1.13.102.3",1,13,"102","3",0,"","03/08/2011",2
"1.13.102.6",1,13,"102","6",0,"","03/08/2011",2
"1.13.102.10",1,13,"102","10",0,"","03/08/2011",2
"1.13.102.11",1,13,"102","11",0,"","03/08/2011",2
"1.13.102.12",1,13,"102","12",0,"","03/08/2011",2
"1.13.102.39",1,13,"102","39",0,"","03/08/2011",2
"1.13.102.22",1,13,"102","22",0,"","03/08/2011",2
"1.13.102.24",1,13,"102","24",0,"","03/08/2011",2
"1.13.102.20",1,13,"102","20",0,"","03/08/2011",2
"1.13.102.18",1,13,"102","18",0,"","03/08/2011",2
"1.13.102.5",1,13,"102","5",0,"","03/08/2011",2
"1.13.102.37",1,13,"102","37",0,"","03/08/2011",2
"1.13.102.38",1,13,"102","38",0,"","03/08/2011",2
"1.13.102.35",1,13,"102","35",0,"","03/08/2011",2
"1.13.96.634",1,13,"96","634",0,"","03/09/2011",2
"1.13.96.629",1,13,"96","629",0,"","03/09/2011",2
"1.13.96.629A",1,13,"96","629A",0,"","03/09/2011",2
"1.13.96.625",1,13,"96","625",0,"","03/09/2011",2
"1.13.96.699",1,13,"96","699",0,"","03/09/2011",2
"1.13.96.697",1,13,"96","697",0,"","03/09/2011",2
"1.13.96.519A",1,13,"96","519A",0,"","03/09/2011",2
"1.13.96.603",1,13,"96","603",0,"","03/09/2011",2
"1.13.96.599",1,13,"96","599",0,"","03/09/2011",2
"1.13.96.482",1,13,"96","482",0,"","03/09/2011",2
"1.13.96.582A",1,13,"96","582A",0,"","03/09/2011",2
"1.13.96.571",1,13,"96","571",0,"","03/09/2011",2
"1.13.96.700",1,13,"96","700",0,"","03/09/2011",2
"1.13.96.670",1,13,"96","670",0,"","03/09/2011",2
"1.13.96.698",1,13,"96","698",0,"","03/09/2011",2
"1.13.96.667",1,13,"96","667",0,"","03/09/2011",2
"1.13.96.682",1,13,"96","682",0,"","03/09/2011",2
"1.13.99.581",1,13,"99","581",0,"","03/09/2011",2
"1.13.99.588",1,13,"99","588",0,"","03/09/2011",2
"1.13.99.580",1,13,"99","580",0,"","03/09/2011",2
"1.13.99.518",1,13,"99","518",0,"","03/09/2011",2
"1.13.99.567",1,13,"99","567",0,"","03/09/2011",2
"1.13.99.520",1,13,"99","520",0,"","03/09/2011",2
"1.13.99.519",1,13,"99","519",0,"","03/09/2011",2
"1.13.99.542",1,13,"99","542",0,"","03/09/2011",2
"1.13.99.578",1,13,"99","578",0,"","03/09/2011",2
"1.13.99.489",1,13,"99","489",0,"","03/09/2011",2
"1.13.99.458",1,13,"99","458",0,"","03/09/2011",2
"1.13.99.433",1,13,"99","433",0,"","03/09/2011",2
"1.13.99.1213",1,13,"99","1213",0,"","03/09/2011",2
"1.13.99.1212",1,13,"99","1212",0,"","03/09/2011",2
"1.13.99.1211",1,13,"99","1211",0,"","03/09/2011",2
"1.13.99.1210",1,13,"99","1210",0,"","03/09/2011",2
"1.13.99.1475",1,13,"99","1475",0,"","03/09/2011",2
"1.13.99.1243",1,13,"99","1243",0,"","03/09/2011",2
"1.13.99.1209",1,13,"99","1209",0,"","03/09/2011",2
"1.13.99.1238",1,13,"99","1238",0,"","03/09/2011",2
"1.13.99.1236",1,13,"99","1236",0,"","03/09/2011",2
"1.13.99.1249",1,13,"99","1249",0,"","03/09/2011",2
"1.13.99.1214",1,13,"99","1214",0,"","03/09/2011",2
"1.13.99.1055",1,13,"99","1055",0,"","03/09/2011",2
"1.13.99.1171",1,13,"99","1171",0,"","03/09/2011",2
"1.13.99.1177",1,13,"99","1177",0,"","03/09/2011",2
"1.13.99.1176",1,13,"99","1176",0,"","03/09/2011",2
"1.13.99.1228",1,13,"99","1228",0,"","03/09/2011",2
"1.13.99.1232",1,13,"99","1232",0,"","03/09/2011",2
"1.13.99.1046",1,13,"99","1046",0,"","03/09/2011",2
"1.13.99.1223",1,13,"99","1223",0,"","03/09/2011",2
"1.13.99.1229",1,13,"99","1229",0,"","03/09/2011",2
"1.13.99.1229A",1,13,"99","1229A",0,"","03/09/2011",2
"1.13.99.1357",1,13,"99","1357",0,"","03/09/2011",2
"1.13.99.873",1,13,"99","873",0,"","03/09/2011",2
"1.13.99.867",1,13,"99","867",0,"","03/09/2011",2
"1.13.99.863",1,13,"99","863",0,"","03/09/2011",2
"1.13.99.862",1,13,"99","862",0,"","03/09/2011",2
"1.13.99.861",1,13,"99","861",0,"","03/09/2011",2
"1.13.99.851",1,13,"99","851",0,"","03/09/2011",2
"1.13.99.875",1,13,"99","875",0,"","03/09/2011",2
"1.13.99.878",1,13,"99","878",0,"","03/09/2011",2
"1.13.99.868",1,13,"99","868",0,"","03/09/2011",2
"1.13.99.866",1,13,"99","866",0,"","03/09/2011",2
"1.13.99.853",1,13,"99","853",0,"","03/09/2011",2
"1.13.99.930",1,13,"99","930",0,"","03/09/2011",2
"1.13.99.963",1,13,"99","963",0,"","03/09/2011",2
"1.13.99.859",1,13,"99","859",0,"","03/09/2011",2
"1.13.99.936",1,13,"99","936",0,"","03/09/2011",2
"1.13.99.953",1,13,"99","953",0,"","03/09/2011",2
"1.13.99.763",1,13,"99","763",0,"","03/09/2011",2
"1.13.99.929",1,13,"99","929",0,"","03/09/2011",2
"1.13.99.928A",1,13,"99","928A",0,"","03/09/2011",2
"1.13.99.789",1,13,"99","789",0,"","03/09/2011",2
"1.13.103.57",1,13,"103","57",0,"","03/09/2011",2
"1.13.103.41",1,13,"103","41",0,"","03/09/2011",2
"1.13.103.45",1,13,"103","45",0,"","03/09/2011",2
"1.13.103.46",1,13,"103","46",0,"","03/09/2011",2
"1.13.103.59",1,13,"103","59",0,"","03/09/2011",2
"1.13.103.60",1,13,"103","60",0,"","03/09/2011",2
"1.13.103.26",1,13,"103","26",0,"","03/09/2011",2
"1.13.103.22",1,13,"103","22",0,"","03/09/2011",2
"1.13.103.10",1,13,"103","10",0,"","03/09/2011",2
"1.13.103.11",1,13,"103","11",0,"","03/09/2011",2
"1.13.103.9",1,13,"103","9",0,"","03/09/2011",2
"1.13.103.1",1,13,"103","1",0,"","03/09/2011",2
"1.13.103.4",1,13,"103","4",0,"","03/09/2011",2
"1.13.103.2",1,13,"103","2",0,"","03/09/2011",2
"1.13.103.7",1,13,"103","7",0,"","03/09/2011",2
"1.13.103.58",1,13,"103","58",0,"","03/09/2011",2
"1.13.103.34",1,13,"103","34",0,"","03/09/2011",2
"1.13.103.33",1,13,"103","33",0,"","03/09/2011",2
"1.13.103.32",1,13,"103","32",0,"","03/09/2011",2
"1.13.103.31",1,13,"103","31",0,"","03/09/2011",2
"1.13.103.19",1,13,"103","19",0,"","03/09/2011",2
"1.13.101.1",1,13,"101","1",0,"","03/09/2011",2
"1.13.101.9",1,13,"101","9",0,"","03/09/2011",2
"1.13.103.47",1,13,"103","47",0,"","03/10/2011",2
"1.13.103.56",1,13,"103","56",0,"","03/10/2011",2
"1.13.103.55",1,13,"103","55",0,"","03/10/2011",2
"1.13.103.42",1,13,"103","42",0,"","03/10/2011",2
"1.13.103.23",1,13,"103","23",0,"","03/10/2011",2
"1.13.103.12",1,13,"103","12",0,"","03/10/2011",2
"1.13.103.17",1,13,"103","17",0,"","03/10/2011",2
"1.13.106.51",1,13,"106","51",0,"","03/10/2011",2
"1.13.106.47",1,13,"106","47",0,"","03/10/2011",2
"1.13.106.45",1,13,"106","45",0,"","03/10/2011",2
"1.13.106.41",1,13,"106","41",0,"","03/10/2011",2
"1.13.106.19",1,13,"106","19",0,"","03/10/2011",2
"1.13.106.50",1,13,"106","50",0,"","03/10/2011",2
"1.13.106.48",1,13,"106","48",0,"","03/10/2011",2
"1.13.106.49",1,13,"106","49",0,"","03/10/2011",2
"1.13.106.46",1,13,"106","46",0,"","03/10/2011",2
"1.13.106.11",1,13,"106","11",0,"","03/10/2011",2
"1.13.106.22",1,13,"106","22",0,"","03/10/2011",2
"1.13.106.27",1,13,"106","27",0,"","03/10/2011",2
"1.13.106.52",1,13,"106","52",0,"","03/10/2011",2
"1.13.106.7",1,13,"106","7",0,"","03/10/2011",2
"1.13.106.23",1,13,"106","23",0,"","03/10/2011",2
"1.13.106.14",1,13,"106","14",0,"","03/10/2011",2
"1.13.106.6",1,13,"106","6",0,"","03/10/2011",2
"1.13.106.3",1,13,"106","3",0,"","03/10/2011",2
"1.13.96.644",1,13,"96","644",0,"","03/10/2011",2
"1.13.96.658",1,13,"96","658",0,"","03/10/2011",2
"1.13.96.660",1,13,"96","660",0,"","03/10/2011",2
"1.13.96.652",1,13,"96","652",0,"","03/10/2011",2
"1.13.96.606",1,13,"96","606",0,"","03/10/2011",2
"1.13.96.694",1,13,"96","694",0,"","03/10/2011",2
"1.13.96.692",1,13,"96","692",0,"","03/10/2011",2
"1.13.96.669",1,13,"96","669",0,"","03/10/2011",2
"1.13.96.633",1,13,"96","633",0,"","03/10/2011",2
"1.13.96.632",1,13,"96","632",0,"","03/10/2011",2
"1.13.96.630",1,13,"96","630",0,"","03/10/2011",2
"1.13.96.600",1,13,"96","600",0,"","03/10/2011",2
"1.13.96.701",1,13,"96","701",0,"","03/10/2011",2
"1.13.99.555",1,13,"99","555",0,"","03/10/2011",2
"1.13.99.556",1,13,"99","556",0,"","03/10/2011",2
"1.13.99.557",1,13,"99","557",0,"","03/10/2011",2
"1.13.99.579",1,13,"99","579",0,"","03/10/2011",2
"1.13.99.574",1,13,"99","574",0,"","03/10/2011",2
"1.13.99.595",1,13,"99","595",0,"","03/10/2011",2
"1.13.99.632",1,13,"99","632",0,"","03/10/2011",2
"1.13.99.575",1,13,"99","575",0,"","03/10/2011",2
"1.13.99.576",1,13,"99","576",0,"","03/10/2011",2
"1.13.99.590",1,13,"99","590",0,"","03/10/2011",2
"1.13.99.626A",1,13,"99","626A",0,"","03/10/2011",2
"1.13.99.531",1,13,"99","531",0,"","03/10/2011",2
"1.13.99.1",1,13,"99","1",0,"","03/10/2011",2
"1.13.99.2",1,13,"99","2",0,"","03/10/2011",2
"1.13.99.535",1,13,"99","535",0,"","03/10/2011",2
"1.13.99.582",1,13,"99","582",0,"","03/10/2011",2
"1.13.99.589",1,13,"99","589",0,"","03/10/2011",2
"1.13.99.655",1,13,"99","655",0,"","03/10/2011",2
"1.13.99.593",1,13,"99","593",0,"","03/10/2011",2
"1.13.99.1290",1,13,"99","1290",0,"","03/10/2011",2
"1.13.99.1293",1,13,"99","1293",0,"","03/10/2011",2
"1.13.99.1580",1,13,"99","1580",0,"","03/10/2011",2
"1.13.99.1172",1,13,"99","1172",0,"","03/10/2011",2
"1.13.99.1095",1,13,"99","1095",0,"","03/10/2011",2
"1.13.99.1311",1,13,"99","1311",0,"","03/10/2011",2
"1.13.99.1304",1,13,"99","1304",0,"","03/10/2011",2
"1.13.99.1329",1,13,"99","1329",0,"","03/10/2011",2
"1.13.99.1261",1,13,"99","1261",0,"","03/10/2011",2
"1.13.99.1310",1,13,"99","1310",0,"","03/10/2011",2
"1.13.99.1330",1,13,"99","1330",0,"","03/10/2011",2
"1.13.99.1300",1,13,"99","1300",0,"","03/10/2011",2
"1.13.99.1298",1,13,"99","1298",0,"","03/10/2011",2
"1.13.99.1245A",1,13,"99","1245A",0,"","03/10/2011",2
"1.13.99.1246",1,13,"99","1246",0,"","03/10/2011",2
"1.13.99.1301",1,13,"99","1301",0,"","03/10/2011",2
"1.13.99.1297",1,13,"99","1297",0,"","03/10/2011",2
"1.13.99.1296",1,13,"99","1296",0,"","03/10/2011",2
"1.13.99.1262",1,13,"99","1262",0,"","03/10/2011",2
"1.13.99.1299",1,13,"99","1299",0,"","03/10/2011",2
"1.13.99.1259",1,13,"99","1259",0,"","03/10/2011",2
"1.13.99.1255",1,13,"99","1255",0,"","03/10/2011",2
"1.13.99.1256",1,13,"99","1256",0,"","03/10/2011",2
"1.13.99.1053",1,13,"99","1053",0,"","03/10/2011",2
"1.13.99.1054",1,13,"99","1054",0,"","03/10/2011",2
"1.13.99.809",1,13,"99","809",0,"","03/10/2011",2
"1.13.99.903",1,13,"99","903",0,"","03/10/2011",2
"1.13.99.901",1,13,"99","901",0,"","03/10/2011",2
"1.13.99.905",1,13,"99","905",0,"","03/10/2011",2
"1.13.99.906",1,13,"99","906",0,"","03/10/2011",2
"1.13.99.899",1,13,"99","899",0,"","03/10/2011",2
"1.13.99.850",1,13,"99","850",0,"","03/10/2011",2
"1.13.99.891",1,13,"99","891",0,"","03/10/2011",2
"1.13.99.900",1,13,"99","900",0,"","03/10/2011",2
"1.13.99.896",1,13,"99","896",0,"","03/10/2011",2
"1.13.99.945",1,13,"99","945",0,"","03/10/2011",2
"1.13.99.937",1,13,"99","937",0,"","03/10/2011",2
"1.13.99.968",1,13,"99","968",0,"","03/10/2011",2
"1.13.99.967",1,13,"99","967",0,"","03/10/2011",2
"1.13.99.898",1,13,"99","898",0,"","03/10/2011",2
"1.13.96.535",1,13,"96","535",0,"","03/04/2011",2
"1.13.96.518",1,13,"96","518",0,"","03/04/2011",2
"1.13.96.524",1,13,"96","524",0,"","03/04/2011",2
"1.13.96.537",1,13,"96","537",0,"","03/04/2011",2
"1.13.96.536",1,13,"96","536",0,"","03/04/2011",2
"1.13.96.516",1,13,"96","516",0,"","03/11/2011",2
"1.13.96.563",1,13,"96","563",0,"","03/11/2011",2
"1.13.96.555",1,13,"96","555",0,"","03/11/2011",2
"1.13.96.503",1,13,"96","503",0,"","03/11/2011",2
"1.13.96.679",1,13,"96","679",0,"","03/11/2011",2
"1.13.96.579",1,13,"96","579",0,"","03/11/2011",2
"1.13.96.577A",1,13,"96","577A",0,"","03/11/2011",2
"1.13.96.577",1,13,"96","577",0,"","03/11/2011",2
"1.13.96.544",1,13,"96","544",0,"","03/11/2011",2
"1.13.96.547",1,13,"96","547",0,"","03/11/2011",2
"1.13.96.612",1,13,"96","612",0,"","03/11/2011",2
"1.13.96.654",1,13,"96","654",0,"","03/11/2011",2
"1.13.107.2",1,13,"107","2",0,"","03/11/2011",2
"1.13.107.4",1,13,"107","4",0,"","03/11/2011",2
"1.13.107.10",1,13,"107","10",0,"","03/11/2011",2
"1.13.107.30",1,13,"107","30",0,"","03/11/2011",2
"1.13.107.24",1,13,"107","24",0,"","03/11/2011",2
"1.13.107.27",1,13,"107","27",0,"","03/11/2011",2
"1.13.107.20",1,13,"107","20",0,"","03/11/2011",2
"1.13.107.3",1,13,"107","3",0,"","03/11/2011",2
"1.13.107.36",1,13,"107","36",0,"","03/11/2011",2
"1.13.107.25",1,13,"107","25",0,"","03/11/2011",2
"1.13.107.37",1,13,"107","37",0,"","03/11/2011",2
"1.13.107.14",1,13,"107","14",0,"","03/11/2011",2
"1.13.106.21",1,13,"106","21",0,"","03/11/2011",2
"1.13.106.43",1,13,"106","43",0,"","03/11/2011",2
"1.13.106.37",1,13,"106","37",0,"","03/11/2011",2
"1.13.106.12",1,13,"106","12",0,"1","03/11/2011",2
"1.13.106.40",1,13,"106","40",0,"","03/11/2011",2
"1.13.106.34",1,13,"106","34",0,"","03/11/2011",2
"1.13.106.20",1,13,"106","20",0,"","03/11/2011",2
"1.13.106.44",1,13,"106","44",0,"","03/11/2011",2
"1.13.106.31",1,13,"106","31",0,"","03/11/2011",2
"1.13.106.9",1,13,"106","9",0,"","03/11/2011",2
"1.13.99.596",1,13,"99","596",0,"","03/11/2011",2
"1.13.99.597",1,13,"99","597",0,"","03/11/2011",2
"1.13.99.598",1,13,"99","598",0,"","03/11/2011",2
"1.13.99.635",1,13,"99","635",0,"","03/11/2011",2
"1.13.99.636",1,13,"99","636",0,"","03/11/2011",2
"1.13.99.561",1,13,"99","561",0,"","03/11/2011",2
"1.13.99.634",1,13,"99","634",0,"","03/11/2011",2
"1.13.99.627",1,13,"99","627",0,"","03/11/2011",2
"1.13.99.586",1,13,"99","586",0,"","03/11/2011",2
"1.13.99.610",1,13,"99","610",0,"","03/11/2011",2
"1.13.99.625",1,13,"99","625",0,"","03/11/2011",2
"1.13.99.618",1,13,"99","618",0,"","03/11/2011",2
"1.13.99.619",1,13,"99","619",0,"","03/11/2011",2
"1.13.99.600",1,13,"99","600",0,"","03/11/2011",2
"1.13.99.653",1,13,"99","653",0,"","03/11/2011",2
"1.13.99.652",1,13,"99","652",0,"","03/11/2011",2
"1.13.99.1233",1,13,"99","1233",0,"","03/11/2011",2
"1.13.99.1273",1,13,"99","1273",0,"","03/11/2011",2
"1.13.99.1285",1,13,"99","1285",0,"","03/11/2011",2
"1.13.99.1287",1,13,"99","1287",0,"","03/11/2011",2
"1.13.99.1286",1,13,"99","1286",0,"","03/11/2011",2
"1.13.99.1277",1,13,"99","1277",0,"","03/11/2011",2
"1.13.99.1265",1,13,"99","1265",0,"","03/11/2011",2
"1.13.99.1266",1,13,"99","1266",0,"","03/11/2011",2
"1.13.99.1321",1,13,"99","1321",0,"","03/11/2011",2
"1.13.99.1292",1,13,"99","1292",0,"","03/11/2011",2
"1.13.99.1019",1,13,"99","1019",0,"","03/11/2011",2
"1.13.99.1245C",1,13,"99","1245C",0,"","03/11/2011",2
"1.13.99.1029",1,13,"99","1029",0,"","03/11/2011",2
"1.13.99.1216",1,13,"99","1216",0,"","03/11/2011",2
"1.13.99.1198",1,13,"99","1198",0,"","03/11/2011",2
"1.13.99.1280",1,13,"99","1280",0,"","03/11/2011",2
"1.13.99.1269",1,13,"99","1269",1,"","03/11/2011",2
"1.13.99.1278",1,13,"99","1278",0,"","03/11/2011",2
"1.13.99.1237",1,13,"99","1237",0,"","03/11/2011",2
"1.13.99.1267",1,13,"99","1267",0,"","03/11/2011",2
"1.13.99.1271",1,13,"99","1271",0,"","03/11/2011",2
"1.13.99.1023",1,13,"99","1023",0,"","03/11/2011",2
"1.13.99.1245",1,13,"99","1245",0,"","03/11/2011",2
"1.13.99.902",1,13,"99","902",0,"","03/11/2011",2
"1.13.99.897",1,13,"99","897",0,"","03/11/2011",2
"1.13.99.824",1,13,"99","824",0,"","03/11/2011",2
"1.13.99.892",1,13,"99","892",0,"","03/11/2011",2
"1.13.99.893",1,13,"99","893",0,"","03/11/2011",2
"1.13.99.930A",1,13,"99","930A",0,"","03/11/2011",2
"1.13.99.882",1,13,"99","882",0,"","03/11/2011",2
"1.13.99.883",1,13,"99","883",0,"","03/11/2011",2
"1.13.99.864",1,13,"99","864",0,"","03/11/2011",2
"1.13.99.865",1,13,"99","865",0,"","03/11/2011",2
"1.13.99.872",1,13,"99","872",0,"","03/11/2011",2
"1.13.99.506",1,13,"99","506",0,"","03/14/11",2
"1.13.99.671",1,13,"99","671",0,"","03/14/11",2
"1.13.99.606",1,13,"99","606",0,"","03/14/11",2
"1.13.99.673",1,13,"99","673",0,"","03/14/11",2
"1.13.99.406",1,13,"99","406",0,"","03/14/11",2
"1.13.99.658",1,13,"99","658",0,"","03/14/11",2
"1.13.99.485",1,13,"99","485",0,"","03/14/11",2
"1.13.99.485A",1,13,"99","485A",0,"","03/14/11",2
"1.13.99.651",1,13,"99","651",0,"","03/14/11",2
"1.13.99.459",1,13,"99","459",0,"","03/14/11",2
"1.13.99.690",1,13,"99","690",0,"","03/14/11",2
"1.13.99.684A",1,13,"99","684A",0,"","03/14/11",2
"1.13.99.645",1,13,"99","645",0,"","03/14/11",2
